CONSOLIDATION,POLLING PLACE,POLLING PLACE ADDRESS,BALLOT GROUP,POLL TYPE,PRECINCT,HANDICAP ACCESS
900-3240A,ST BRIGID PRE-SCHOOL,"1755 W 052ND ST
LOS ANGELES, CA 90062
(34.00387157600045, -118.30885680999972)",1,SC-PR,900-3240E,Y
900-3240A,ST BRIGID PRE-SCHOOL,"1755 W 052ND ST
LOS ANGELES, CA 90062
(34.00387157600045, -118.30885680999972)",1,SC-PR,900-3240F,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-2064C,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-2064D,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-2303F,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-2363A,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-2363D,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-3674E,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-3674F,Y
900-3674E,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-3674G,Y
900-3866A,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3029A,Y
900-3866A,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3662B,Y
900-3866A,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3866A,Y
900-3866A,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3866B,Y
900-3866A,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3866E,Y
900-3958A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-2092A,Y
900-3958A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-2092B,Y
900-3958A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-3958A,Y
900-3958A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-3958B,Y
900-3958A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-3958C,Y
900-3958A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-3958D,Y
900-3969C,ST ANDREWS BAPTIST CHURCH,"1776 W 036TH PL
LOS ANGELES, CA 90018
(34.03077150500047, -118.31686899999971)",1,CHUR1,900-1779A,N
900-3969C,ST ANDREWS BAPTIST CHURCH,"1776 W 036TH PL
LOS ANGELES, CA 90018
(34.03077150500047, -118.31686899999971)",1,CHUR1,900-1779B,N
900-3969C,ST ANDREWS BAPTIST CHURCH,"1776 W 036TH PL
LOS ANGELES, CA 90018
(34.03077150500047, -118.31686899999971)",1,CHUR1,900-3969C,N
900-3969C,ST ANDREWS BAPTIST CHURCH,"1776 W 036TH PL
LOS ANGELES, CA 90018
(34.03077150500047, -118.31686899999971)",1,CHUR1,900-3969E,N
900-3969C,ST ANDREWS BAPTIST CHURCH,"1776 W 036TH PL
LOS ANGELES, CA 90018
(34.03077150500047, -118.31686899999971)",1,CHUR1,900-3969F,N
900-4218A,LIBERAL ARTS MASONIC LODGE,"2244 WESTWOOD BLVD
LOS ANGELES, CA 90064
(34.04311021500047, -118.43101698899972)",1,RELFA,900-1294A,Y
900-4218A,LIBERAL ARTS MASONIC LODGE,"2244 WESTWOOD BLVD
LOS ANGELES, CA 90064
(34.04311021500047, -118.43101698899972)",1,RELFA,900-1294B,Y
900-4218A,LIBERAL ARTS MASONIC LODGE,"2244 WESTWOOD BLVD
LOS ANGELES, CA 90064
(34.04311021500047, -118.43101698899972)",1,RELFA,900-4218A,Y
900-4218A,LIBERAL ARTS MASONIC LODGE,"2244 WESTWOOD BLVD
LOS ANGELES, CA 90064
(34.04311021500047, -118.43101698899972)",1,RELFA,900-4218B,Y
900-4218A,LIBERAL ARTS MASONIC LODGE,"2244 WESTWOOD BLVD
LOS ANGELES, CA 90064
(34.04311021500047, -118.43101698899972)",1,RELFA,900-4218C,Y
900-4218A,LIBERAL ARTS MASONIC LODGE,"2244 WESTWOOD BLVD
LOS ANGELES, CA 90064
(34.04311021500047, -118.43101698899972)",1,RELFA,900-4218D,Y
900-5204A,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5204A,N
900-5204A,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5204B,N
900-5204A,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5204C,N
900-5204A,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5204D,N
900-5204A,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5204E,N
900-5204A,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5204F,N
900-5205B,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5205B,N
900-5205B,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5205C,N
900-5205B,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5205D,N
900-5205B,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5205E,N
900-5205B,NEW LIFE BIBLE CHURCH,"6625 004TH AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,CHURC,900-5205G,N
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-2840A,Y
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-5299B,Y
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-5299C,Y
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-5299F,Y
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-5300A,Y
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-5300C,Y
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-5300D,Y
900-5299B,HUNGARIAN REFORMED CHURCH,"751 CRENSHAW BLVD
LOS ANGELES, CA 90005
(34.059386196000446, -118.32041752299972)",1,CHURC,900-5300E,Y
900-5303A,AROMA OF JESUS MISSION CHURCH,"4323 W PICO BLVD
LOS ANGELES, CA 90019
(34.04804774200045, -118.32878654599972)",1,CHUR1,900-1470A,Y
900-5303A,AROMA OF JESUS MISSION CHURCH,"4323 W PICO BLVD
LOS ANGELES, CA 90019
(34.04804774200045, -118.32878654599972)",1,CHUR1,900-1470D,Y
900-5303A,AROMA OF JESUS MISSION CHURCH,"4323 W PICO BLVD
LOS ANGELES, CA 90019
(34.04804774200045, -118.32878654599972)",1,CHUR1,900-5303A,Y
900-5303A,AROMA OF JESUS MISSION CHURCH,"4323 W PICO BLVD
LOS ANGELES, CA 90019
(34.04804774200045, -118.32878654599972)",1,CHUR1,900-5303B,Y
900-5303A,AROMA OF JESUS MISSION CHURCH,"4323 W PICO BLVD
LOS ANGELES, CA 90019
(34.04804774200045, -118.32878654599972)",1,CHUR1,900-5303C,Y
900-5303A,AROMA OF JESUS MISSION CHURCH,"4323 W PICO BLVD
LOS ANGELES, CA 90019
(34.04804774200045, -118.32878654599972)",1,CHUR1,900-5303D,Y
900-5305A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-2247A,Y
900-5305A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-2247D,Y
900-5305A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-5305A,Y
900-5305A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-5305B,Y
900-5305A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-5305C,Y
900-5305A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-5305D,Y
900-5305A,WEST BETHEL PRESBYTERIAN CHR,"857 S LA BREA AVE
LOS ANGELES, CA 90036
(34.05959002700047, -118.34508224999968)",1,CHUR1,900-5305E,Y
900-5307A,WESTSIDE JEWISH COMM CENTER,"5870 W OLYMPIC BLVD
LOS ANGELES, CA 90036
(34.05748262600048, -118.35856957399972)",1,RELFA,900-5307A,Y
900-5307A,WESTSIDE JEWISH COMM CENTER,"5870 W OLYMPIC BLVD
LOS ANGELES, CA 90036
(34.05748262600048, -118.35856957399972)",1,RELFA,900-5307B,Y
900-5307A,WESTSIDE JEWISH COMM CENTER,"5870 W OLYMPIC BLVD
LOS ANGELES, CA 90036
(34.05748262600048, -118.35856957399972)",1,RELFA,900-5307C,Y
900-5307A,WESTSIDE JEWISH COMM CENTER,"5870 W OLYMPIC BLVD
LOS ANGELES, CA 90036
(34.05748262600048, -118.35856957399972)",1,RELFA,900-5307D,Y
900-5307A,WESTSIDE JEWISH COMM CENTER,"5870 W OLYMPIC BLVD
LOS ANGELES, CA 90036
(34.05748262600048, -118.35856957399972)",1,RELFA,900-7228C,Y
900-5307A,WESTSIDE JEWISH COMM CENTER,"5870 W OLYMPIC BLVD
LOS ANGELES, CA 90036
(34.05748262600048, -118.35856957399972)",1,RELFA,900-7228D,Y
900-5307A,WESTSIDE JEWISH COMM CENTER,"5870 W OLYMPIC BLVD
LOS ANGELES, CA 90036
(34.05748262600048, -118.35856957399972)",1,RELFA,900-7228E,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5310A,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5310B,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5310C,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5310D,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5310E,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5310F,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5312A,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5312B,Y
900-5310A,FIRE STATION #61,"5821 W 003RD ST
LOS ANGELES, CA 90036
(34.068920653000475, -118.3508078379997)",1,MISCP,900-5312D,Y
900-5312C,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-0237A,Y
900-5312C,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-0237B,Y
900-5312C,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-0237D,Y
900-5312C,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-1190A,Y
900-5312C,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-3024D,Y
900-5312C,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-5312C,Y
900-5312C,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-5312E,Y
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5313A,N
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5313B,N
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5313C,N
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5313D,N
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5313E,N
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5313F,N
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5315C,N
900-5313A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5315F,N
900-5315A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-2413A,N
900-5315A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-2413B,N
900-5315A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-2413C,N
900-5315A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5315A,N
900-5315A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5315B,N
900-5315A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5315D,N
900-5315A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5315E,N
900-5316A,COCHRAN AV BAPTIST CHURCH,"1304 S COCHRAN AVE
LOS ANGELES, CA 90019
(34.050609265000446, -118.35169966999968)",1,CHURC,900-5316A,Y
900-5316A,COCHRAN AV BAPTIST CHURCH,"1304 S COCHRAN AVE
LOS ANGELES, CA 90019
(34.050609265000446, -118.35169966999968)",1,CHURC,900-5316B,Y
900-5316A,COCHRAN AV BAPTIST CHURCH,"1304 S COCHRAN AVE
LOS ANGELES, CA 90019
(34.050609265000446, -118.35169966999968)",1,CHURC,900-5316C,Y
900-5316A,COCHRAN AV BAPTIST CHURCH,"1304 S COCHRAN AVE
LOS ANGELES, CA 90019
(34.050609265000446, -118.35169966999968)",1,CHURC,900-5316D,Y
900-5316A,COCHRAN AV BAPTIST CHURCH,"1304 S COCHRAN AVE
LOS ANGELES, CA 90019
(34.050609265000446, -118.35169966999968)",1,CHURC,900-5316E,Y
900-5317A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5317A,Y
900-5317A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5317B,Y
900-5317A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5317C,Y
900-5317A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5317E,Y
900-5317A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5318A,Y
900-5317A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5318B,Y
900-5317A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5318C,Y
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-2297A,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-2297C,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5317D,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5319A,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5319C,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5319D,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5319E,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5319F,N
900-5319A,WESTERN CHR OF  LOS ANGELES,"1218 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.052845171000456, -118.3662637869997)",1,CHURC,900-5319G,N
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5320A,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5320B,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5320D,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5321A,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5321B,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5321D,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5321E,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5321F,Y
900-5321A,TOM BRADLEY FAMILY CENTER,"5213 W PICO BLVD
LOS ANGELES, CA 90019
(34.04822749900046, -118.35199695899968)",1,COMMU,900-5321G,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5321C,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322A,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322B,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322C,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322D,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322E,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322F,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322G,Y
900-5322A,L.A.P.D. OPERATIONS WEST,"4849 VENICE BLVD
LOS ANGELES, CA 90019
(34.046448375000466, -118.3426634759997)",1,MISCP,900-5322H,Y
900-5405A,ST ANDREWS HEALTH CARE,"2300 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03988267300048, -118.3123192869997)",1,SRHMS,900-5405A,Y
900-5405A,ST ANDREWS HEALTH CARE,"2300 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03988267300048, -118.3123192869997)",1,SRHMS,900-5405B,Y
900-5405A,ST ANDREWS HEALTH CARE,"2300 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03988267300048, -118.3123192869997)",1,SRHMS,900-5405C,Y
900-5405A,ST ANDREWS HEALTH CARE,"2300 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03988267300048, -118.3123192869997)",1,SRHMS,900-5405D,Y
900-5414A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2644B,Y
900-5414A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-5414A,Y
900-5414A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-5414B,Y
900-5414A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-5414C,Y
900-5414A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-5414D,Y
900-5414A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-5414E,Y
900-5424A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-2891B,Y
900-5424A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-2891C,Y
900-5424A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-2891D,Y
900-5424A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-5424A,Y
900-5424A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-5424B,Y
