IncrementalID,ADPNumber,ADPStatus,Applicant,Entitlement,ProjectDescription,ProjectLocation,ProjectType,ADPReceivedDate,ADPSentToDivisionDate,EMDReceivedDate,ENGPermitReceivedDate,ENGPermitReceivedDateNA,ADPCompletionDate,TypeofCDP,TypeofExemption,CDPNumber,CDPSentDateToApplicant,CDPSentDateToApplicantNA,CDPReceivedDate,CDPReceivedDateNA,PublicHearingDate,PublicHearingDateNA,BHCApprovalDate,BHCApprovalDateNA,AppealableCDP,EndOfAppealPeriodDate,EndofAppealPeriodDateNA,CostalCommApprovalDate,CostalCommApprovalDateNA,CDPSentDateToDivsions,CDPSentDateToDivsionsNA,RiskAnalysis,SentToLAFD,LAFD10DayReview,ReportToApplicant,ReportToApplicantNA,Notes,CancellationFlag,CDPFolderName
123,091215-149,Cancelled,Yusen Terminals (CANCELLED),CANCELLED,excavation to repair damaged conduits (CANCELLED),"4298 s/w of C/40 Pier S Ave, then 139-183 n/w",Development,12/15/2009 12:00:00 AM,12/16/2009 12:00:00 AM,,,FALSE,02/01/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,0,,,,FALSE,This project was cancelled by the applicant,TRUE,
124,091217-150,Completed,Pacific Cruise Ship Terminals,TEUP,Pacific Cruise Ship Terminals - temporary tent set-up to accommodate triple cruise ship operations - 30 days,Berths 87-89,Development,12/17/2009 12:00:00 AM,12/17/2009 12:00:00 AM,01/07/2010 12:00:00 AM,,FALSE,01/28/2010 12:00:00 AM,Level I,N/A,10-01,,TRUE,,TRUE,,TRUE,,TRUE,2,,TRUE,,FALSE,,FALSE,0,,,,FALSE,,FALSE,10-01 (Pacific Cruise Ship Terminals)
515,091221-151,Completed,ExxonMobil Oil Corp.,Permit 418,excavation to inspect and repair M-19 pipeline,Terminal Way between Barracuda and Earle Streets,Development,12/21/2009 12:00:00 AM,12/22/2009 12:00:00 AM,02/03/2010 12:00:00 AM,02/11/2010 12:00:00 AM,FALSE,02/04/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,0,,,02/04/2010 12:00:00 AM,FALSE,,FALSE,
516,091223-152,Completed,Navy Days - L.A.,TEUP 1159,use of parking lots,"Berth 46 and at ""new"" park on 22nd Street and Sampson Way",Administrative,12/23/2009 12:00:00 AM,12/23/2009 12:00:00 AM,01/08/2010 12:00:00 AM,,FALSE,12/23/2009 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
580,100105-001,Completed,AMB Property LP,N/A,5 year extension to maintain FTZ status,"201 W. Carob St., Compton, CA.",Administrative,01/05/2010 12:00:00 AM,01/05/2010 12:00:00 AM,02/04/2010 12:00:00 AM,,TRUE,01/05/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
581,100107-002,Cancelled,General Petroleum Corporation (CANCELLED),,(CANCELLED) excavation work,Berth 259,Development,01/07/2010 12:00:00 AM,01/11/2010 12:00:00 AM,02/04/2010 12:00:00 AM,,FALSE,03/21/2012 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,CANCELLED - refer to ADP# 120313-024,TRUE,
582,100114-003,Accepted,POLA,Owner,Alta Sea- (City Dock No. 1 Marine Institue Environmental Assessment),"City Dock # 1, Berths 57-72",Development,01/14/2010 12:00:00 AM,01/14/2010 12:00:00 AM,10/18/2012 12:00:00 AM,,FALSE,,Level III,N/A,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,12/14/2012 12:00:00 AM,FALSE,"All inquiries should go through Barb Garrett

10/15/13:Engineering has released a RFP for Berth 57 wharf design on Sept. 10th.  A contract is anticipated in early in Jan. 2014, with an estimated 18-month design period.

10/15/2013:Discussion regarding a design/development agreement between AltaSea and the Port are anticipated to be initiated in Nov.

1/30/14: Lease 904 was approved by City Council",FALSE,
583,100119-004,Completed,"San Pedro Forklift, Inc.",NBA 09-15,Temporary installation of canopy and office trailer,"141 E. Cannery Street, Wilmington",Development,01/19/2010 12:00:00 AM,01/19/2010 12:00:00 AM,01/22/2010 12:00:00 AM,01/27/2011 12:00:00 AM,FALSE,01/27/2011 12:00:00 AM,Level I,N/A,10-03,,FALSE,,FALSE,,FALSE,,FALSE,2,,FALSE,,FALSE,,FALSE,,,,02/05/2010 12:00:00 AM,FALSE,,FALSE,10-03 (SP Forklift)
584,100120-005,Completed,POLA,N/A,CEQA review needed for land use variance at Port Police shooting range,330 Centre St. San Pedro CA 90731,Administrative,01/20/2010 12:00:00 AM,01/20/2010 12:00:00 AM,02/04/2010 12:00:00 AM,,TRUE,01/20/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
585,100126-006,Cancelled,Vopak Terminal Long Beach Inc. (CANCELLED),,(CANCELLED) installation of 6'' storm water pipeline,Pier 200 north of New Dock St. and west of Pier S Ave.,,01/26/2010 12:00:00 AM,02/09/2010 12:00:00 AM,03/15/2010 12:00:00 AM,,FALSE,03/21/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,,FALSE,CANCELLED,TRUE,
586,100127-007,Completed,Los Angeles Petanque Club,TEUP 1162,use of Boucha Court,Berth 93,Administrative,01/27/2010 12:00:00 AM,01/27/2010 12:00:00 AM,02/17/2010 12:00:00 AM,,TRUE,01/27/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
587,100127-008,Completed,ExxonMobil Oil Corporation,RP 418,inspection of pipeline,Pasha Terminal,Development,01/27/2010 12:00:00 AM,01/28/2010 12:00:00 AM,02/19/2010 12:00:00 AM,03/15/2010 12:00:00 AM,FALSE,03/15/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,02/22/2010 12:00:00 AM,FALSE,,FALSE,
588,100201-009,Completed,Chevron Environmental Mgmt. Co.,TEUP 1160,Groundwater Monitoring and Sampling and NAPL Recovery,"Berth 96, Catalina Cruise Terminal",Development,02/01/2010 12:00:00 AM,02/02/2010 12:00:00 AM,03/05/2010 12:00:00 AM,03/30/2010 12:00:00 AM,FALSE,03/30/2010 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,,,,03/05/2010 12:00:00 AM,FALSE,,FALSE,
589,100201-010,Completed,Millennium Maritime,Permit 882,"erect 7,200SF modular office building, 900SF material storage building, and a 160SF modular construction office",Berth 301-wharf,Development,01/28/2010 12:00:00 AM,02/02/2010 12:00:00 AM,03/11/2010 12:00:00 AM,11/03/2011 12:00:00 AM,FALSE,11/03/2011 12:00:00 AM,Level I,N/A,10-02,,TRUE,,TRUE,,TRUE,,TRUE,2,,TRUE,,FALSE,,FALSE,,,,,FALSE,,FALSE,10-02 (Millennium Maritime)
590,100202-011,Completed,Yusen Terminals Inc.,Permit 692,Solar Pilot Project - installation on crane shop roof,"701 New Dock St., Terminal Island",Development,02/02/2010 12:00:00 AM,02/03/2010 12:00:00 AM,03/05/2010 12:00:00 AM,03/25/2010 12:00:00 AM,FALSE,03/25/2010 12:00:00 AM,Exempt,30610(b),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,03/19/2010 12:00:00 AM,FALSE,,FALSE,
591,100217-012,Cancelled,Gambol Industries (CANCELLED),N/A,(CANCELLED) Gambol Industries - development of a shipyard facility,at former Southwest Marine Shipyard at Berths 240Z and 243-245,Development,02/17/2010 12:00:00 AM,02/17/2010 12:00:00 AM,,,FALSE,01/19/2011 12:00:00 AM,Level III,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,FALSE,CANCELLED,TRUE,
592,100219-013,Completed,POLB,TEUP 1161,geotechnical investigation which will require temporary railroad track outages,TICTF Railroad Storage Yard & Railroad Mainline Tracks,Development,02/19/2010 12:00:00 AM,02/19/2010 12:00:00 AM,03/05/2010 12:00:00 AM,03/18/2010 12:00:00 AM,FALSE,03/18/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,03/05/2010 12:00:00 AM,FALSE,,FALSE,
593,100224-014,Completed,San Pedro Chamber of Commerce,TEUP 1163,"temporary use of 22nd Street Park for Taste in San Pedro August 6-8, 2010",22nd Street Park,Administrative,02/24/2010 12:00:00 AM,02/24/2010 12:00:00 AM,03/05/2010 12:00:00 AM,,TRUE,03/05/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
594,100301-015,Completed,Arco Terminal Services Corp.,RP 07-22,conduct Close Interval Potential Survey (CIPS) to confirm satisfactory cathodic protection,"South of Spevulveda Blvd., West of Terminal Island Freeway, east of Middle Road, LA, CA",Development,03/01/2010 12:00:00 AM,03/02/2010 12:00:00 AM,03/23/2010 12:00:00 AM,04/07/2010 12:00:00 AM,FALSE,04/07/2010 12:00:00 AM,Outside CZ,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,,,,05/23/2010 12:00:00 AM,FALSE,,FALSE,
595,100304-016,Completed,Circus Vargas,TEUP 1164,setting up tents and bleachers for Circus Vargas performance,Berth 77 Parking Lot,Development,03/04/2010 12:00:00 AM,03/04/2010 12:00:00 AM,03/11/2010 12:00:00 AM,10/28/2010 12:00:00 AM,FALSE,10/28/2010 12:00:00 AM,Exempt,30610(i)(1),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,10/14/2010 12:00:00 AM,FALSE,,FALSE,
596,100305-017,Completed,Western Fish Company,N/A,Renew permit,"Terminal Island. 740 S. Seaside Ave, San Pedro",Administrative,03/05/2010 12:00:00 AM,03/05/2010 12:00:00 AM,04/16/2010 12:00:00 AM,,TRUE,04/16/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
597,100309-018,Completed,American Diabetes Association,TEUP 1166,"for fundraising bike ride on Sunday, March 2, 2010, from LB to L.A. via VTB",use of POC parking lot,Administrative,03/09/2010 12:00:00 AM,03/09/2010 12:00:00 AM,03/23/2010 12:00:00 AM,,TRUE,03/23/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
598,100310-019,Completed,San Pedro Peninsula Chamber of Commerce,"TEUP 1165, TEUP 1258","Tourism Demonstration Project - Chamber & PBID to provide ambassador services, trolley shuttle, retail kiosks, and food on Saturdays and Sundays from March 27-April 25 and Friday April 2",Berths 91-92,Administrative,03/10/2010 12:00:00 AM,03/10/2010 12:00:00 AM,04/02/2010 12:00:00 AM,,TRUE,04/02/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,ADP has been extended until 4/10/12.  This is TEUP 1258.,FALSE,
599,100311-020,Completed,LAPD,TEUP 1167,Seeks to use empty lot to store carnival rides for two days,100 N. Avalon Blvd.,Administrative,03/11/2010 12:00:00 AM,03/11/2010 12:00:00 AM,03/23/2010 12:00:00 AM,,FALSE,03/23/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
600,100317-021,Completed,"Yusen Terminals, Inc.",Permit 692,extension of RTG pads and relocation of 2 light poles and 3 fire hydrants,"701 New Dock Street, Terminal Island",Development,03/17/2010 12:00:00 AM,03/17/2010 12:00:00 AM,04/16/2010 12:00:00 AM,01/25/2011 12:00:00 AM,FALSE,01/25/2011 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,04/19/2010 12:00:00 AM,FALSE,,FALSE,
601,100322-022,Completed,"Kinder Morgan Liquids Terminals, LLC",TEUP 1168,collection of soil samples,Berths 171-173,Development,03/22/2010 12:00:00 AM,03/23/2010 12:00:00 AM,03/26/2010 12:00:00 AM,05/19/2010 12:00:00 AM,FALSE,05/19/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,03/30/2010 12:00:00 AM,FALSE,,FALSE,
602,100322-023,Completed,Susan Murat & Mary Murat Trust,N/A,After-the-fact water line repair Wilmington,"south of 930 N. Vreeland Street,",Development,03/22/2010 12:00:00 AM,03/22/2010 12:00:00 AM,04/12/2010 12:00:00 AM,,TRUE,04/12/2010 12:00:00 AM,Outside CZ,N/A,N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,,,,,FALSE,,FALSE,
603,100324-024,Completed,"San Pedro Forklift, Inc.",RP 10-04,requesting new RP,"corner of Seaside and Cannery Street, Terminal Island",Administrative,03/24/2010 12:00:00 AM,03/25/2010 12:00:00 AM,04/28/2010 12:00:00 AM,,TRUE,04/28/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
604,100324-025,Completed,NuStar Energy LP,Permit 712 and 713,dock ramp repair,Berth 163,Development,03/24/2010 12:00:00 AM,03/25/2010 12:00:00 AM,04/12/2010 12:00:00 AM,07/09/2010 12:00:00 AM,FALSE,07/09/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,04/19/2010 12:00:00 AM,FALSE,,FALSE,
605,100325-026,Completed,POLA,Owner,Wilmington Youth Sailing Center,North west corner of Shore Road & Anchorage Road in Wilmington,Development,03/25/2010 12:00:00 AM,03/25/2010 12:00:00 AM,11/15/2012 12:00:00 AM,,TRUE,12/14/2012 12:00:00 AM,Level II,N/A,,,FALSE,,FALSE,,FALSE,,FALSE,2,,FALSE,,FALSE,,FALSE,,,,12/14/2012 12:00:00 AM,FALSE,"12/5 - Went to the Board on November 15, 2012.

10/18/12: MND approved by the Board 11/2012. Waiting on RED to determine when to go to the Board for permit and CDP.",FALSE,
606,100330-027,Completed,Coscol Petroleum Corporation,TEUP 1174,preliminary soil sampling,Berth 120,Development,03/30/2010 12:00:00 AM,03/30/2010 12:00:00 AM,04/12/2010 12:00:00 AM,10/21/2010 12:00:00 AM,FALSE,10/21/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,04/21/2010 12:00:00 AM,FALSE,,FALSE,
607,100401-028,Completed,BNSF Railway Company,RP 09-22,sewer hook-ups for modular building,107 E. Terminal Way,Development,04/01/2010 12:00:00 AM,04/05/2010 12:00:00 AM,04/15/2010 12:00:00 AM,03/17/2011 12:00:00 AM,FALSE,03/17/2011 12:00:00 AM,Exempt,30610(f),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,03/07/2011 12:00:00 AM,FALSE,,FALSE,
608,100405-029,Completed,POLA,Owner,installation of the The Multicultural Man Statue,near the Fanfare Fountain,Development,04/05/2010 12:00:00 AM,04/06/2010 12:00:00 AM,04/12/2010 12:00:00 AM,,TRUE,04/12/2010 12:00:00 AM,Exempt,30610(b),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,04/13/2010 12:00:00 AM,FALSE,,FALSE,
609,100407-030,Completed,"Kinder Morgan Liquid Terminals, LLC",Permit 392,request to drill and sample soil and groundwater and install up to 2 groundwater monitoring wells,950 Sampson Way.,Development,04/07/2010 12:00:00 AM,04/08/2010 12:00:00 AM,04/28/2010 12:00:00 AM,05/17/2010 12:00:00 AM,FALSE,05/17/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,04/29/2010 12:00:00 AM,FALSE,,FALSE,
610,100407-031,Completed,Sprint/Nextel,RP 02-07,utilization of existing unmanned telecommunications facility,901 New Dock Street,Development,04/07/2010 12:00:00 AM,04/08/2010 12:00:00 AM,06/17/2010 12:00:00 AM,06/30/2010 12:00:00 AM,FALSE,06/30/2010 12:00:00 AM,Exempt,30610(f),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,06/17/2010 12:00:00 AM,FALSE,,FALSE,
611,100408-032,Completed,LA Solar Energy,TEUP 1172,installation of 7 solar panels on Utro's roof top,Berth 73,Development,04/08/2010 12:00:00 AM,04/08/2010 12:00:00 AM,04/21/2010 12:00:00 AM,05/05/2010 12:00:00 AM,FALSE,05/05/2010 12:00:00 AM,Exempt,30610(b),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,FALSE,,FALSE,,FALSE,,,,04/13/2010 12:00:00 AM,FALSE,,FALSE,
612,100408-033,Completed,POLA,N/A,disposal of surplus property,223 N. King Street and 233 N. King Street,Administrative,04/08/2010 12:00:00 AM,04/08/2010 12:00:00 AM,04/28/2010 12:00:00 AM,,FALSE,04/28/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
613,100412-034,Completed,"City of Los Angeles, Street Services",JRP 10-08,Beautification project in Wilmington,"""E"" Street & Alameda Street.",Development,04/12/2010 12:00:00 AM,04/14/2010 12:00:00 AM,06/24/2010 12:00:00 AM,09/09/2010 12:00:00 AM,FALSE,09/09/2010 12:00:00 AM,Outside CZ,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,05/13/2010 12:00:00 AM,FALSE,,FALSE,
614,100412-035,Completed,L.A Wood Car Show,TEUP 1171,car show and picnic.,Berth 75,Administrative,04/12/2010 12:00:00 AM,04/13/2010 12:00:00 AM,05/06/2010 12:00:00 AM,,TRUE,05/06/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
615,100414-036,Cancelled,Joesph Murat & Mary Murat Trust,CANCELLED,Truck and cargo parking  (CANCELLED),"545 East E St. Wilmington, 90744.",Administrative,04/14/2010 12:00:00 AM,04/15/2010 12:00:00 AM,,,FALSE,04/15/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,CANCELLED,TRUE,
616,100414-037,Completed,ExxonMobil Oil Corporation,RP 418,Soil & Soil Vapor Sampling will be performed,"Wilmington Blvd. between West Harry Bridges Blvd. and West C Street, Wilmington CA",Development,04/14/2010 12:00:00 AM,04/16/2010 12:00:00 AM,05/05/2010 12:00:00 AM,05/28/2010 12:00:00 AM,FALSE,05/28/2010 12:00:00 AM,Outside CZ,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,05/17/2010 12:00:00 AM,FALSE,,FALSE,
617,100420-038,Cancelled,POLA H.S. (CANCELLED),Permit 867,(CANCELLED)  increase wall height from 6' to 8',250 West 5th Street in San Pedro,Development,04/20/2010 12:00:00 AM,04/21/2010 12:00:00 AM,05/19/2010 12:00:00 AM,,TRUE,01/19/2012 12:00:00 AM,Outside CZ,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,,FALSE,POLA H.S. bought building from the Port in 2011,TRUE,
618,100420-039,Completed,POLA H.S.,Permit 867,installation of 8'' sewer line at 3rd Street,"3rd Street and Mesa, San Pedro Ca",Development,04/20/2010 12:00:00 AM,04/21/2010 12:00:00 AM,05/19/2010 12:00:00 AM,06/01/2010 12:00:00 AM,FALSE,06/01/2010 12:00:00 AM,Outside CZ,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,05/17/2010 12:00:00 AM,FALSE,,FALSE,
619,100420-040,Completed,Boys & Girls Clubs of L.A. Harbor,TEUP 1175,use of parking lot  for 5th annual ILWU/PMA luncheon,100 W. 5th Street,Administrative,04/20/2010 12:00:00 AM,04/20/2010 12:00:00 AM,05/06/2010 12:00:00 AM,,TRUE,05/06/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
620,100420-041,Completed,11850 Riverside LLC,N/A,extension to FTZ Agreement No. 2401 for another 5 years,11850 Riverside,Administrative,04/20/2010 12:00:00 AM,04/20/2010 12:00:00 AM,05/05/2010 12:00:00 AM,,TRUE,05/05/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
621,100422-042,Completed,Chevron,Permit 46,removal of pipeline,from Fries Ave. near Pier A Street,Development,04/22/2010 12:00:00 AM,04/26/2010 12:00:00 AM,05/05/2010 12:00:00 AM,12/01/2010 12:00:00 AM,FALSE,12/01/2010 12:00:00 AM,Level I,N/A,10-06,,TRUE,,TRUE,,TRUE,,TRUE,2,,TRUE,,FALSE,,FALSE,,,,,FALSE,,FALSE,10-06 (Chevron Pipeline - 100 feet)
622,100422-043,Completed,USCG MSST 91103 LA/LB,TEUP 1177,scenario based law enforcement training,at Southwest Marine (employee building),Administrative,04/22/2010 12:00:00 AM,04/26/2010 12:00:00 AM,,,FALSE,05/18/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,EMD has no record of this ADP in our system,FALSE,
623,100426-044,Completed,Chevron Pipeline Co.,Permit 46,removal of idle 1600ft. Pipeline,Berth 200,Development,04/26/2010 12:00:00 AM,04/29/2010 12:00:00 AM,05/10/2010 12:00:00 AM,09/21/2010 12:00:00 AM,FALSE,09/21/2010 12:00:00 AM,Level I,N/A,10-04,,TRUE,,TRUE,,TRUE,,TRUE,2,,TRUE,,FALSE,,FALSE,,,,05/13/2010 12:00:00 AM,FALSE,,FALSE,10-04 (Chevron Pipeline)
624,100427-045,Completed,Shell Oil Products U.S.,PERMIT 634,excavation to perform Test Leads Repairs,at 2 locations: 1) Fries Ave. and 2) Intersection of McFarland & Alameda,Development,04/27/2010 12:00:00 AM,04/29/2010 12:00:00 AM,05/10/2010 12:00:00 AM,,FALSE,02/21/2012 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,05/13/2010 12:00:00 AM,FALSE,"This ADP is closed out. No Report to Applicant was sent out, nor was a HEP issued.",FALSE,
625,100429-046,Completed,POLA Lobster Festival,TEUP 1176,"use of parking lots for festival at POC Sept. 16-20, 2010",South end of POC Parking Lot,Administrative,04/29/2010 12:00:00 AM,04/29/2010 12:00:00 AM,05/18/2010 12:00:00 AM,,TRUE,05/18/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
626,100503-047,Completed,San Pedro Chamber of Commerce,TEUP 1178,"retail  from May 8 -Sept. 5, 2010",waterfront promenade,Administrative,05/03/2010 12:00:00 AM,05/03/2010 12:00:00 AM,05/19/2010 12:00:00 AM,,FALSE,05/19/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
627,100506-048,Completed,POLA,Owner,design and construct AMP infrastructure,Berth 304,Development,05/06/2010 12:00:00 AM,05/10/2010 12:00:00 AM,06/10/2010 12:00:00 AM,,TRUE,06/10/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,06/10/2010 12:00:00 AM,FALSE,,FALSE,
628,100506-049,Completed,Southern California Gas Company,Order 4506,valve replacement,at intersection of Cannery and Ways Streets,Development,05/06/2010 12:00:00 AM,05/10/2010 12:00:00 AM,06/04/2010 12:00:00 AM,07/26/2010 12:00:00 AM,FALSE,07/26/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,05/26/2010 12:00:00 AM,FALSE,,FALSE,
629,100511-050,Completed,National Polytechnic University,Permit 781,demolition of 3 water tanks and 1 cinder block building,"272 S. Fries Ave., Wilmington",Development,05/11/2010 12:00:00 AM,05/13/2010 12:00:00 AM,06/07/2010 12:00:00 AM,09/14/2010 12:00:00 AM,FALSE,09/14/2010 12:00:00 AM,Level I,N/A,10-05,,TRUE,,TRUE,,TRUE,,TRUE,2,,TRUE,,FALSE,,FALSE,,,,,FALSE,,FALSE,10-05 (National University)
630,100524-051,Completed,Pacific Marine Environmental Lab (PMEL),TEUP 1179,media event  for CalNEX 2010 Air Quality Survey on May 28th,Berth 87,Administrative,05/24/2010 12:00:00 AM,05/24/2010 12:00:00 AM,06/01/2010 12:00:00 AM,,FALSE,06/01/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
631,100525-052,Completed,Yusen Terminals Inc.,Permit 692,relocation of roadability operation,"701 New Dock Street, Terminal Island",Development,05/25/2010 12:00:00 AM,05/25/2010 12:00:00 AM,09/22/2010 12:00:00 AM,01/25/2011 12:00:00 AM,FALSE,01/25/2011 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,09/23/2010 12:00:00 AM,FALSE,,FALSE,
632,100526-053,Completed,LAPD,TEUP 1180,"tactical diver training  and subsurface including live fire from June 1, 2010 to August 31, 2010.",under Berth 58 surface,Administrative,05/26/2010 12:00:00 AM,05/26/2010 12:00:00 AM,06/07/2010 12:00:00 AM,,TRUE,06/14/2010 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
633,100602-054,Completed,Pacific Bell Tel Co.,TEUP 1185,pothole 2 - 4x4 pits to adjust conduit and casing - service request by Port,Signal and 22nd Streets,Development,06/02/2010 12:00:00 AM,06/03/2010 12:00:00 AM,06/17/2010 12:00:00 AM,08/02/2010 12:00:00 AM,FALSE,08/02/2010 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,FALSE,,FALSE,,,,06/17/2010 12:00:00 AM,FALSE,,FALSE,
