Depart #,Dept,Bldg #,Sub ID,Maint Dist,Bldg Name,Bldg Desc,Community,Zip Code,Council Dist,Square Ft,Location 1,Location 2,Location 3,Location 4
9,POL,3,J,SD,HOLLENBECK POLICE STATION,,BOYLE HGHTS,90033,14,15980,"137
","N
(39.99999921300008, 126.99999930000001)","CHICAGO
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,K,SD,HOLLENBECK STN TRAILER,HOLLENBECK STN TRAILER,BOYLE HGHTS,90033,14,0,"2127
","E
(26.582349951000026, 101.71863635200003)","1ST
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,L,SD,HOLLENBECK POLICE STATION,,BOYLE HGHTS,90033,14,15980,"141
","N
(39.99999921300008, 126.99999930000001)","CHICAGO
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,M,SD,HOLLENBECK POLICE STATION,,BOYLE HGHTS,90033,14,15980,"119
","N
(39.99999921300008, 126.99999930000001)","CHICAGO
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,N,SD,HOLLENBECK POLICE STATION,,BOYLE HGHTS,90033,14,,"121
","N
(39.99999921300008, 126.99999930000001)","CHICAGO
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,O,SD,HOLLENBECK POLICE STATION,,BOYLE HGHTS,90033,14,,"123
","N
(39.99999921300008, 126.99999930000001)","CHICAGO
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,P,SD,PARKING STRUCTURE-HOLLENBECK POLICE STATION,,BOYLE HGHTS,90033,14,,"2111
","E
(26.582349951000026, 101.71863635200003)","1ST
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,Q,SD,TEMP- HOLLENBECK STATION TRAILER,,Los Angeles,90012,9,,"715
","E
(26.582349951000026, 101.71863635200003)","1ST
Los Angeles, California 90012
(34.32205786700007, -118.48100155799995)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,R,SD,POLICE DEPT FACILITY,,BOYLE HGHTS,90033,14,0,"126
","N
(39.99999921300008, 126.99999930000001)","ST. LOUIS
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,3,T,SD,HOLLENBECK POLICE STATION,,BOYLE HGHTS,90033,14,15980,"2111
","E
(26.582349951000026, 101.71863635200003)","1ST
BOYLE HGHTS, California 90033
(34.048564302000045, -118.21151999699998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,4,*,SD,HOLLYWOOD POLICE STATION,HOLLYWOOD POLICE STATION,HOLLYWOOD,90028,4,18444,"1358
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,A,SD,HOLLYWOOD POLICE STATION,MAIN BUILDING,HOLLYWOOD,90028,4,26700,"1358
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,B,SD,HOLLYWOOD POLICE STATION - GARAGE,JUVENILE BUILDING,HOLLYWOOD,90028,4,5550,"1358
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,C,SD,HOLLYWOOD POLICE STATION,GARAGE,HOLLYWOOD,90028,4,2230,"1401
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,D,SD,HOLLYWOOD POLICE STATION,,HOLLYWOOD,90028,4,2230,"1414
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,E,SD,HOLLYWOOD POLICE STATION,,HOLLYWOOD,90028,4,2230,"1414
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,F,SD,HOLLYWOOD POLICE STATION,,HOLLYWOOD,90028,4,2230,"1414
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,G,SD,HOLLYWOOD POLICE STATION,,HOLLYWOOD,90028,4,2230,"1414
","N
(39.99999921300008, 126.99999930000001)","WILCOX
HOLLYWOOD, California 90028
(34.09978279200004, -118.33101792499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,4,H,SD,HOLLYWOOD POLICE STATION,PARKING LOT,HOLLYWOOD,90028,4,0,"6515
",,"DE LONGPRE
HOLLYWOOD, California 90028
(34.096137783000074, -118.33140100399999)","AV
(13.349998027000026, 98.53332737400007)"
9,VAR,5,*,CC2,EOC/POC/FIRE DISPATCH - POLICE DEPT,,LOS ANGELES,90012,9,,"500
","E
(26.582349951000026, 101.71863635200003)","TEMPLE
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,6,*,SD,NEW NEWTON AREA POLICE STATION,PROPOSED NEWTON AREA POLICE STATION,LOS ANGELES,90011,9,19200,"3400
","S
(36.99999657200004, 127.49999749000006)","CENTRAL
LOS ANGELES, California 90011
(34.007903741000064, -118.259036977)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,6,A,SD,NEW NEWTON AREA POLICE STATION,PROPOSED NEWTON AREA POLICE STATION,LOS ANGELES,90011,9,19200,"3406
","S
(36.99999657200004, 127.49999749000006)","CENTRAL
LOS ANGELES, California 90011
(34.007903741000064, -118.259036977)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,7,*,SD,77TH POLICE STATION,77TH ST. POLICE STATION,LOS ANGELES,90003,9,23090,"7600
","S
(36.99999657200004, 127.49999749000006)","BROADWAY
LOS ANGELES, California 90003
(33.95735984600003, -118.27821755499997)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,8,*,SD,SOUTHWEST POLICE STATION,SOUTHWEST POLICE STATION,LOS ANGELES,90062,8,15154,"1546
","W
(31.802379474000077, -97.09166989999994)","MARTIN LUTHER KING JR
LOS ANGELES, California 90062
(34.00387157600005, -118.30885680999995)","BL
"
9,POL,9,*,SD,PACIFIC AREA POLICE STATION,PACIFIC AREA POLICE STATION,VENICE,90066,11,26700,"12312
",,"CULVER
VENICE, California 90066
(33.999034358000074, -118.41440233299994)","BL
"
9,POL,9,A,SD,PACIFIC AREA POLICE STATION,,VENICE,90066,11,,"4600
","S
(36.99999657200004, 127.49999749000006)","CENTINELA
VENICE, California 90066
(34.00215095400006, -118.42903966199998)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,10,*,ND,WEST L.A. POLICE STATION,WEST L.A. POLICE STATION,W L. A.,90025,11,29505,"1663
",,"BUTLER
W L. A., California 90025
(34.04241622100005, -118.44925880599999)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,10,A,ND,WEST L.A. POLICE STATION,GARAGE,WEST L.A.,90025,11,3700,"1658
",,"BUTLER
WEST L.A., California 90025
(34.04241622100005, -118.44925880599999)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,11,*,SD,WILSHIRE POLICE STATION,WILSHIRE POLICE STATION,LOS ANGELES,90019,10,26700,"4861
",,"VENICE
LOS ANGELES, California 90019
(34.04501415100003, -118.32941893799995)","BL
"
9,POL,11,A,SD,WILSHIRE POLICE STATION-Annex,MAIN BUILDING,LOS ANGELES,90019,10,26700,"4849
",,"VENICE
LOS ANGELES, California 90019
(34.04501415100003, -118.32941893799995)","BL
"
9,POL,11,B,SD,WILSHIRE POLICE STATION,GARAGE,LOS ANGELES,90019,10,5600,"4861
",,"VENICE
LOS ANGELES, California 90019
(34.04501415100003, -118.32941893799995)","BL
"
9,POL,11,C,SD,WILSHIRE POLICE STATION,PARKING,LOS ANGELES,90019,10,0,"4861
",,"VENICE
LOS ANGELES, California 90019
(34.04501415100003, -118.32941893799995)","BL
"
9,,12,*,ND,NORTH HOLLYWOOD POLICE STATION,N HOLLYWOOD POLICE STATION,LOS ANGELES,91601,4,,"11640
",,"BURBANK
LOS ANGELES, California 91601
(34.17215622200007, -118.37276030399994)","BL
"
9,,12,A,ND,NORTH HOLLYWOOD POLICE STATION - Parking Struct,,Los Angeles,91601,2,,"11640
",,"BURBANK
Los Angeles, California 91601
(34.17215622200007, -118.37276030399994)","Bl
"
9,POL,13,*,ND,WEST VALLEY POLICE STATION,WEST VALLEY POLICE STATION,RESEDA,91335,3,54000,"19020
",,"VANOWEN
RESEDA, California 91335
(34.19384017700003, -118.53935899599998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,13,A,ND,WEST VALLEY POLICE STATION,MAIN BUILDING,RESEDA,91335,3,,"19020
",,"VANOWEN
RESEDA, California 91335
(34.19384017700003, -118.53935899599998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,13,B,ND,WEST VALLEY POLICE STATION,SERVICE BUILDING,RESEDA,91335,3,3500,"19020
",,"VANOWEN
RESEDA, California 91335
(34.19384017700003, -118.53935899599998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,13,C,ND,WEST VALLEY POLICE STATION,PARKING AREA,RESEDA,91335,3,0,"19020
",,"VANOWEN
RESEDA, California 91335
(34.19384017700003, -118.53935899599998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,13,G,ND,VEHICLE MAINTENANCE-WEST VALLEY POLICE STATION,,RESEDA,91335,3,21285,"19020
",,"VANOWEN
RESEDA, California 91335
(34.19384017700003, -118.53935899599998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,13,P,ND,PARKING STRUCTURE-WEST VALLEY POLICE STATION,,RESEDA,91335,3,,"19020
",,"VANOWEN
RESEDA, California 91335
(34.19384017700003, -118.53935899599998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,13,T,ND,WEST VALLEY POLICE STATION,COMMUNICATION,RESEDA,91335,3,0,"19020
",,"VANOWEN
RESEDA, California 91335
(34.19384017700003, -118.53935899599998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,14,*,SD,HARBOR POLICE STATION,HARBOR POLICE STATION,SAN PEDRO,90731,15,54000,"2175
",,"JOHN S GIBSON JR
SAN PEDRO, California 90731
(33.732721507000065, -118.29229799399997)","BL
"
9,POL,14,B,SD,VEHICLE MAINTENANCE-HARBOR POLICE STATION,,SAN PEDRO,90731,15,,"2175
",,"JOHN S GIBSON JR
SAN PEDRO, California 90731
(33.732721507000065, -118.29229799399997)","BL
"
9,POL,14,P,SD,PARKING STRUCTURE-HARBOR POLICE STATION.,,SAN PEDRO,90731,15,,"2175
",,"JOHN S GIBSON JR
SAN PEDRO, California 90731
(33.732721507000065, -118.29229799399997)","BL
"
9,POL,14,T,SD,TEMP HARBOR POLICE STATION ELECT SERVICE,,SAN PEDRO,90744,15,,"221
","N
(39.99999921300008, 126.99999930000001)","BAYVIEW
SAN PEDRO, California 90744
(33.783723182000074, -118.26266940199997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,14,U,SD,TEMP HARBOR POLICE STATION ELECT SERVICE,,SAN PEDRO,90744,15,,"219
","N
(39.99999921300008, 126.99999930000001)","BAYVIEW
SAN PEDRO, California 90744
(33.783723182000074, -118.26266940199997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,15,*,SD,RAMPART POLICE STATION,RAMPART POLICE STATION,LOS ANGELES,90026,13,27975,"2710
",,"TEMPLE
LOS ANGELES, California 90026
(34.07687201300007, -118.26535895999996)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,16,*,ND,FOOTHILL POLICE STATION,FOOTHILL POLICE STATION,PACOIMA,91331,6,20660,"12760
",,"OSBORNE
PACOIMA, California 91331
(34.25030064500004, -118.41481892199994)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,16,T,ND,FOOTHILL POLICE STATION,COMMUNICATION TOWER,PACOIMA,91331,6,0,"12760
",,"OSBORNE
PACOIMA, California 91331
(34.25030064500004, -118.41481892199994)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,17,*,ND,DEVONSHIRE POLICE STATION,DEVONSHIRE POLICE STATION,NORTHRIDGE,91325,12,26700,"10250
",,"ETIWANDA
NORTHRIDGE, California 91325
(34.23826664500007, -118.53173564999997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,17,G,ND,DEVONSHIRE POLICE STATION,,NORTHRIDGE,91325,12,,"10250
",,"ETIWANDA
NORTHRIDGE, California 91325
(34.23826664500007, -118.53173564999997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,17,T,ND,DEVONSHIRE POLICE STATION,,NORTHRIDGE,91325,12,,"10250
",,"ETIWANDA
NORTHRIDGE, California 91325
(34.23826664500007, -118.53173564999997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,18,*,SD,RILEY HIGH SCHOOL SITE/L A UNIFIED SHOOL DIST,OFFICES & CLASSROOMS 70 SUBSTATION OPER CUL-D SAC,LOS ANGELES,90011,9,0,"935
","E
(26.582349951000026, 101.71863635200003)","42ND
LOS ANGELES, California 90011
(34.007903741000064, -118.259036977)","PL
(18.499996036000027, -73.39999621499999)"
9,POL,19,*,SD,SOUTHEAST POLICE STATION,SOUTHEAST POLICE STATION,LOS ANGELES,90061,8,26700,"145
","W
(31.802379474000077, -97.09166989999994)","108TH
LOS ANGELES, California 90061
(33.923032748000026, -118.27377958099999)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,19,C,SD,SOUTHEAST POLICE STATION,SOUTHEAST POLICE STATION,LOS ANGELES,90061,15,0,"141
","W
(31.802379474000077, -97.09166989999994)","108TH
LOS ANGELES, California 90061
(33.923032748000026, -118.27377958099999)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,20,*,SD,CENTRAL FACILITIES BUILDING,CENTRAL FACILITIES BUILDING,LOS ANGELES,90014,9,373375,"251
","E
(26.582349951000026, 101.71863635200003)","6TH
LOS ANGELES, California 90014
(34.02895121200004, -118.39594451199997)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,20,A,SD,CENTRAL FACILITIES BLDG,PARKING & SERVICES FACILITIES,LOS ANGELES,90014,9,0,"267
","E
(26.582349951000026, 101.71863635200003)","6TH
LOS ANGELES, California 90014
(34.02895121200004, -118.39594451199997)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,20,C,SD,CENTRAL FACILITIES BLDG,CENTRAL FACILITIES BLDG,LOS ANGELES,90014,9,0,"519
","S
(36.99999657200004, 127.49999749000006)","WALL
LOS ANGELES, California 90014
(34.04103926100004, -118.24942055399998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,21,A,ND,POLICE TRAINING DIVISION,POLICE ACADEMY BUILDING,LOS ANGELES,90026,1,62800,"1880
",,"ACADEMY
LOS ANGELES, California 90026
(34.08113300600007, -118.24867306999994)","RD
(44.15388848100008, 16.289998725000032)"
9,POL,21,B,ND,POLICE TRAINING DIVISION,COMBAT RANGE BUILDING,LOS ANGELES,90026,1,0,"1880
",,"ACADEMY
LOS ANGELES, California 90026
(34.08113300600007, -118.24867306999994)","RD
(44.15388848100008, 16.289998725000032)"
9,POL,21,C,ND,POLICE TRAINING DIVISION,ASSIMILATOR BUILDING,LOS ANGELES,90026,1,0,"1880
",,"ACADEMY
LOS ANGELES, California 90026
(34.08113300600007, -118.24867306999994)","RD
(44.15388848100008, 16.289998725000032)"
9,POL,21,D,ND,POLICE TRAINING DIVISION,JACK WEBB BUILDING,LOS ANGELES,90026,1,0,"1880
",,"ACADEMY
LOS ANGELES, California 90026
(34.08113300600007, -118.24867306999994)","RD
(44.15388848100008, 16.289998725000032)"
9,POL,21,E,ND,POLICE TRAINING DIVISION,LOCKER FACILITY BUILDING,LOS ANGELES,90026,1,3472,"1880
",,"ACADEMY
LOS ANGELES, California 90026
(34.08113300600007, -118.24867306999994)","RD
(44.15388848100008, 16.289998725000032)"
9,POL,21,G,ND,POLICE TRAINING DIVISION,FINGERPRINT LAB TRAILER,LOS ANGELES,90026,1,0,"1092
",,"ACADEMY
LOS ANGELES, California 90026
(34.08113300600007, -118.24867306999994)","RD
(44.15388848100008, 16.289998725000032)"
9,POL,21,H,ND,THREE TRAILERS,,LOS ANGELES,90026,1,0,"1855
",,"ACADEMY
LOS ANGELES, California 90026
(34.08113300600007, -118.24867306999994)","RD
(44.15388848100008, 16.289998725000032)"
9,POL,24,*,SD,DARE OFFICE,Police Storage and Warehouse,LOS ANGELES,90047,8,0,"6100
","S
(36.99999657200004, 127.49999749000006)","ST ANDREWS
LOS ANGELES, California 90047
(33.95687165100003, -118.30907840499998)","PL
(18.499996036000027, -73.39999621499999)"
9,POL,25,A,CC,PARKER CENTER,MAIN BUILDING,LOS ANGELES,90012,9,200000,"150
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,25,B,CC,ALSO 150 N. LOS ANGELES STREET,PARKER CENTER GUARD HOUSE,LOS ANGELES,90012,9,16,"151
",,"JUDGE JOHN AISO
LOS ANGELES, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,25,C,CC,PARKER CENTER,CENTRAL SERVICE STATION,LOS ANGELES,90012,9,7840,"151
",,"JUDGE JOHN AISO
LOS ANGELES, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,25,D,CC,PARKER CENTER,GAS AND SERVICE STATION,LOS ANGELES,90012,9,,"151
",,"JUDGE JOHN AISO
LOS ANGELES, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,25,E,CC,PARKER CENTER,POLICE MEMORIAL,LOS ANGELES,90012,9,0,"150
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,25,G,CC,PARKER CENTER,GUARDHOUSE WEST,LOS ANGELES,90012,9,16,"150
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,25,H,CC,PARKER CENTER,PARKING DECK,LOS ANGELES,90012,9,0,"150
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,25,M,CC,LAPD-PARKER CENTER,LAPD-PARKER CENTER,LOS ANGELES,90012,9,0,"215
",,"JUDGE JOHN AISO
LOS ANGELES, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,26,A,ND,RECRUIT TRAINING CENTER,,Westchester,90045,11,,"5751
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
Westchester, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,27,*,ND,EMERGENCY VEHICLE OPERATIONS CENTER (EVOC),FORMERLY TRAINING FACILITY,SYLMAR,91344,7,0,"12001
",,"BLUCHER
SYLMAR, California 91344
(34.27480004900008, -118.50113633799998)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,28,*,SD,KOREATOWN POLICE COMMUNITY SERVICE CENTER,KOREATOWN POLICE COMMUNITY SERVICE CENTER,LOS ANGELES,90005,1,,"3330
","W
(31.802379474000077, -97.09166989999994)","8TH
LOS ANGELES, California 90005
(34.274802471000044, -118.37846029899998)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,30,*,ND,Jeopardy Youth Center- Foothill Area,JEOPARDY YOUTH CENTER,PACOIMA,91331,7,13000,"11844
",,"GLENOAKS
PACOIMA, California 91331
(34.27003605600004, -118.407802431)","BL
"
9,POL,35,*,CC,911 Metropolitan Communication Dispatch Center,,Los Angeles,90012,9,55800,"100
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
Los Angeles, California 90012
(34.05948330100006, -118.24204800499996)","St
(10.916668402000028, 38.64999824900008)"
9,POL,39,T,ND,Police Radio Site,RADIO SITE,ENCINO,90272,11,0,"17600
",,"MULHOLLAND
ENCINO, California 90272
(34.130558061000045, -118.53698708299999)","DR
"
9,POL,41,*,ND,North Valley Police Station - New (TB Complt'd Summer 2003),,Mission Hills,91345,12,,"11121
","N
(39.99999921300008, 126.99999930000001)","SEPULVEDA
Mission Hills, California 91345
(34.25767987300003, -118.46731987599998)","BL
"
9,POL,41,G,ND,North Valley Police Station - New (TB Complt'd Summer 2003),,Mission Hills,91345,12,,"11121
","N
(39.99999921300008, 126.99999930000001)","SEPULVEDA
Mission Hills, California 91345
(34.25767987300003, -118.46731987599998)","BL
"
9,POL,41,P,ND,North Valley Police Station - New (TB Complt'd Summer 2003),,Mission Hills,91345,12,,"11121
","N
(39.99999921300008, 126.99999930000001)","SEPULVEDA
Mission Hills, California 91345
(34.25767987300003, -118.46731987599998)","BL
"
9,POL,42,*,SD,METRO BOMB SQUAD,,Los Angeles,90031,1,28000,"2029
","N
(39.99999921300008, 126.99999930000001)","MAIN
Los Angeles, California 90031
(34.077523764000034, -118.21310592399999)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,44,*,CC,METRO DETENTION CENTER,,LOS ANGELES,90012,9,179000,"180
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,47,*,ND,VALLEY TRAFFIC DIVISION AND BUREAU HQ,,VAN NUYS,91402,6,25844,"7870
","N
(39.99999921300008, 126.99999930000001)","NOLLAN
VAN NUYS, California 91402
(34.21385522700007, -118.445044527)","PL
(18.499996036000027, -73.39999621499999)"
9,POL,48,*,ND,POLICE DEPT FACILITY,,SAN PEDRO,90731,14,,"2981
","N
(39.99999921300008, 126.99999930000001)","GAFFEY
SAN PEDRO, California 90731
(33.732721507000065, -118.29229799399997)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,52,*,SD,LAX - K-9 BOMB UNIT,,WESTCHESTER,90045,11,,"6605
","W
(31.802379474000077, -97.09166989999994)","IMPERIAL
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","HY
"
9,POL,53,*,ND,EQUESTRIAN CENTER,POLICE DEPT-METROPOLITAN DIV,ATWATER,90039,4,0,"3934
",,"RIGALI
ATWATER, California 90039
(34.11160164200004, -118.26125727499999)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,54,*,ND,VALLEY BOMB SQUAD,,Los Angeles,91344,12,8000,"11997
",,"BLUCHER
Los Angeles, California 91344
(34.27730076800003, -118.47107511299998)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,58,*,SD,RESIDNTL CARE FOR WOMEN-mini 12-step house,MINI-TWELVE STEP HOUSE FOR HOMELESS WOMEN,LOS ANGELES,90007,8,,"1145
","W
(31.802379474000077, -97.09166989999994)","37TH
LOS ANGELES, California 90007
(34.27270164200007, -118.55293303699995)","PL
(18.499996036000027, -73.39999621499999)"
9,POL,63,*,SD,POLICE ADMINISTRATION BUILDING,,LOS ANGELES,90012,9,290160,"100
","W
(31.802379474000077, -97.09166989999994)","1ST
LOS ANGELES, California 90012
(34.32205786700007, -118.48100155799995)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,68,*,SD,MID-CITY STATION,,Los Angeles,90006,1,54000,"1130
","S
(36.99999657200004, 127.49999749000006)","VERMONT
Los Angeles, California 90006
(34.05010243400005, -118.29268904499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,68,G,SD,VEHICLE MAINTENANCE-MID-CITY STATION,,Los Angeles,90006,1,,"1130
","S
(36.99999657200004, 127.49999749000006)","VERMONT
Los Angeles, California 90006
(34.05010243400005, -118.29268904499997)","AV
(13.349998027000026, 98.53332737400007)"
9,POL,71,*,ND,NORTH WEST LA POLICE STATION,,CANOGA PARK,91304,12,60111,"21501
",,"SCHOENBORN
CANOGA PARK, California 91304
(34.22026941000007, -118.63586897399995)","ST
(10.916668402000028, 38.64999824900008)"
9,POL,71,G,ND,VEHICLE MAINTENANCE FACILITY-VALLEY STATION,,CANOGA PARK,91304,12,,"8341
",,"CANOGA
CANOGA PARK, California 91304
(34.22492136300008, -118.59752957899997)","AV
(13.349998027000026, 98.53332737400007)"
