APN,PROJECT NUMBER,NAME,ADDRESS,SITE_CD,COMMUNITY,COUNCIL DISTRICT,DEVELOPMENT STAGE,CONSTRUCTION TYPE,UNITS,STATUS IN HIMS,(%) OF FUNDS USED,HOUSING TYPE,HCIDLA FUNDED,LEVERAGE,TAX EXEMPT CONDUIT BOND,TDC,PHOTO,JOBS,DEVELOPER,FINISH DATE(YEAR),MANAGEMENT COMPANY,CONTACT PHONE,DATE_STAMP,LONGITUDE,LATITUDE,GPS_COORDS
5115019033,11-117837,DUNBAR VILLAGE,"4225 S CENTRAL AVE  LOS ANGELES, CA 90011",1,VERNON CENTRAL,9,COMPLETED,ACQUISITION + REHAB,41,COMPLETED,100%,FAMILY,$12019660.00,$17563532.00,$0.00,$29583192.00,http://lahd.lacity.org/mpphotos/11-117837/Photo/Website/Dunbar%20Village.JPG,215,THOMAS SAFRAN & ASSOCIATES,2013,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,Nov 28 2014  5:25AM,-118.256687531,34.006919957,"(34.006919957, -118.256687531)"
5115019908,11-117837,DUNBAR VILLAGE (SITE 2),4201 S CENTRAL AVE CA 90011,2,VERNON CENTRAL,9,COMPLETED,ACQUISITION + REHAB,24,COMPLETED,100%,FAMILY,$12019660.00,$17563532.00,$0.00,$29583192.00,http://lahd.lacity.org/mpphotos/11-117837/Photo/Website%20Site2/dunbarsite1-[1].png,215,THOMAS SAFRAN & ASSOCIATES,2013,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,Nov 28 2014  5:25AM,-118.256881542,34.007444741,"(34.007444741, -118.256881542)"
5115018900,11-117837,DUNBAR VILLAGE (SITE 3),4251 S CENTRAL AVE CA 90011,3,VERNON CENTRAL,9,COMPLETED,ACQUISITION + REHAB,18,COMPLETED,100%,FAMILY,$12019660.00,$17563532.00,$0.00,$29583192.00,http://lahd.lacity.org/mpphotos/11-117837/Photo/Website%20Site3/Dunbar2[1].jpg,215,THOMAS SAFRAN & ASSOCIATES,2013,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,Nov 28 2014  5:25AM,-118.256688713,34.006492859,"(34.006492859, -118.256688713)"
6020020027,11-117842,FIGUEROA SENIOR HOUSING,"7621 S FIGUEROA ST 1-11  LOS ANGELES, CA 90044",1,VERMONT KNOLLS,8,COMPLETED,NEW CONSTRUCTION,35,COMPLETED,100%,SENIORS,$4650000.00,$6013775.00,$0.00,$10663775.00,http://lahd.lacity.org/mpphotos/11-117842/Photo/Website/11-117842.JPG,101,"META HOUSING CORPORATION,",2013,"WESTERN SENIORS HOUSING, INC.",(949) 748-8201,Nov 28 2014  5:25AM,-118.283075793,33.97011732,"(33.97011732, -118.283075793)"
2582002017,11-117922,OAKRIDGE FAMILY HOMES,"15455 GLENOAKS BLVD  LOS ANGELES, CA 91342",1,SYLMAR,7,COMPLETED,REHAB,60,COMPLETED,100%,FAMILY,$4500000.00,$8548904.00,$0.00,$13048904.00,http://lahd.lacity.org/mpphotos/11-117922/Photo/Website/oakridge4714_002.png,102,"LOS ANGELES HOUSING PARTNERSHIP INC.,",2013,FPI MANAGEMENT,(714) 641-5110,Nov 28 2014  5:25AM,-118.469877486,34.324024461,"(34.324024461, -118.469877486)"
6058007004,11-118571,LA PRO II,10311 S WESTERN AVE CA 90047,1,GRAMERCY PLACE,8,COMPLETED,NEW CONSTRUCTION,63,COMPLETED,100%,FAMILY,$2000000.00,$31674331.00,$0.00,$33674331.00,http://lahd.lacity.org/mpphotos/11-118571/Photo/Website/11-118571d.JPG,208,LA PRO II PRESERVATION LIMITED PARTNERSHIP,2013,PRESERVATION PARTNERS MANAGEMENT GROUP,(310) 802-6671,Nov 28 2014  5:25AM,-118.3093325,33.942372296,"(33.942372296, -118.3093325)"
5078026028,11-118571,LA PRO II (SITE 2),1100 S BERENDO ST CA 90006,2,KOREATOWN,1,COMPLETED,NEW CONSTRUCTION,-999,COMPLETED,100%,FAMILY,$2000000.00,$31674331.00,$0.00,$33674331.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,208,LA PRO II PRESERVATION LIMITED PARTNERSHIP,2013,PRESERVATION PARTNERS MANAGEMENT GROUP,(310) 802-6671,Nov 28 2014  5:25AM,-118.293568587,34.050707457,"(34.050707457, -118.293568587)"
5036023014,11-118571,LA PRO II (SITE 3),3909 S DENKER AVE CA 90062,3,EXPOSITION PARK,8,COMPLETED,NEW CONSTRUCTION,-999,COMPLETED,100%,FAMILY,$2000000.00,$31674331.00,$0.00,$33674331.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,208,LA PRO II PRESERVATION LIMITED PARTNERSHIP,2013,PRESERVATION PARTNERS MANAGEMENT GROUP,(310) 802-6671,Nov 28 2014  5:25AM,-118.304663776,34.014130613,"(34.014130613, -118.304663776)"
5005020011,11-118571,LA PRO II (SITE 4),5311 S RUTHELEN ST CA 90062,4,WEST VERNON,8,COMPLETED,NEW CONSTRUCTION,-999,COMPLETED,100%,FAMILY,$2000000.00,$31674331.00,$0.00,$33674331.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,208,LA PRO II PRESERVATION LIMITED PARTNERSHIP,2013,PRESERVATION PARTNERS MANAGEMENT GROUP,(310) 802-6671,Nov 28 2014  5:25AM,-118.312715854,33.993841943,"(33.993841943, -118.312715854)"
5159015009,11-118584,PWC FAMILY HOUSING,153 N GLENDALE BLVD 1-45 CA 90026,1,TEMPLE-BEAUDRY,13,COMPLETED,NEW CONSTRUCTION,45,COMPLETED,100%,FAMILY,$3406936.00,$16171140.00,$0.00,$19578076.00,http://lahd.lacity.org/mpphotos/11-118584/Photo/Website/PWC%20Family%20Housing.png,179,"PWC FAMILY HOUSING, L.P",2013,LEVINE MANAGEMEENT COMPANY,(310) 358-3489,Nov 28 2014  5:25AM,-118.260177091,34.063458271,"(34.063458271, -118.260177091)"
2651009078,11-118591,TOBIAS TERRACE APARTMENTS,9247 N VAN NUYS BLVD 1-56 CA 91402,1,PANORAMA CITY,6,COMPLETED,NEW CONSTRUCTION,56,COMPLETED,100%,FAMILY,$4856000.00,$12875942.00,$0.00,$17731942.00,http://lahd.lacity.org/mpphotos/11-118591/Photo/Website/11-118591.JPG,124,META HOUSING CORPORATION,2013,"SOLARI ENTERPRISES, INC",(714) 282-2520 x201,Nov 28 2014  5:25AM,-118.450639665,34.238622586,"(34.238622586, -118.450639665)"
5053006050,11-118593,JEFFERSON PARK TERRACE,"3023 S WESTERN AVE  LOS ANGELES, CA 90018",1,EXPOSITION PARK,10,COMPLETED,DEMO/NEW CONSTRUCTION,60,COMPLETED,100%,FAMILY,$518300.00,$17162642.00,$0.00,$17680942.00,http://lahd.lacity.org/mpphotos/11-118593/Photo/Website/jeffersonparkterrace42314_004.png,154,MERCY HOUSING CALIFORNIA 56,2014,MERCY HOUSING MANAGEMENT GROUP (MHM),(303) 830-3300,Nov 28 2014  5:25AM,-118.309061841,34.027077091,"(34.027077091, -118.309061841)"
5433023040,11-118594,SILVERLAKE APARTMENTS,3740 W EVANS ST CA 90027,1,SILVER LAKE,4,COMPLETED,REHAB,88,COMPLETED,100%,FAMILY,$0.00,$21533504.00,$0.00,$21533504.00,http://lahd.lacity.org/mpphotos/11-118594/Photo/Website/Silverlake.png,84,"SILVERLAKE VOA AFFORDABLE HOUSING, L.P.",2014,"SILVERLAKE VOA AFFORDABLE HOUSING, L.P.",(804) 739-4812,Nov 28 2014  5:25AM,-118.274295689,34.106608601,"(34.106608601, -118.274295689)"
5080015076,11-118598,THE SERRANO,"975 S SERRANO AVE 1-6  LOS ANGELES, CA 90006",1,KOREATOWN,10,COMPLETED,NEW CONSTRUCTION,44,COMPLETED,100%,FAMILY,$3500000.00,$14368683.00,$0.00,$17868683.00,http://lahd.lacity.org/mpphotos/11-118598/Photo/Website/serrano975sserrano_101713003-Resampled.png,137,"AMERICAN COMMUNITIES, LLC",2014,THE JOHN STEWART COMPANY,(213) 787-2700,Nov 28 2014  5:25AM,-118.306530644,34.053331491,"(34.053331491, -118.306530644)"
5160020051,11-118624,VISTA ANGELINA,418 N EAST EDGEWARE ROAD CA 90026,1,TEMPLE-BEAUDRY,1,COMPLETED,ACQUISITION + REHAB,108,COMPLETED,95%,FAMILY,$0.00,$9932434.00,$6227000.00,$16159434.00,http://lahd.lacity.org/mpphotos/11-118624/Photo/Website/Vista%20Angelina%20png.png,82,RELATED DEVELOPMENT COMPANY OF CALIFORNIA,2013,RELATED MANAGEMENT CO.,(949) 660-390,Nov 28 2014  5:25AM,-118.254923456,34.065968008,"(34.065968008, -118.254923456)"
2218021034,11-118659,FICKETT TOWERS,14801 W SHERMAN WAY CA 91405,1,VAN NUYS,6,COMPLETED,ACQUISITION + REHAB,200,COMPLETED,100%,SENIORS,$0.00,$5648228.00,$15500000.00,$21148228.00,http://lahd.lacity.org/mpphotos/11-118659/Photo/Website/Fickett.png,-999,"CAMINO MERCADO PARTNERS, L.P.",2013,EDGEWOOD MANAGEMENT CORPORATION,(301) 562-1600,Nov 28 2014  5:25AM,-118.455737351,34.20140102,"(34.20140102, -118.455737351)"
5533017010,11-118677,STEP UP ON VINE,"1057 N VINE ST  LOS ANGELES, CA 90038",1,MELROSE,13,COMPLETED,REHAB,34,COMPLETED,100%,SPECIAL NEEDS / CHRONICALLY HOMELESS,$334951.00,$14811113.00,$0.00,$15146064.00,http://lahd.lacity.org/mpphotos/11-118677/Photo/Website/11-118677.JPG,113,HOLLYWOOD COMMUNITY HOUSING CORPORATION,2013,BARKER MANAGEMENT INCORPORATED,(714) 533-3450,Nov 28 2014  5:25AM,-118.326784744,34.090193372,"(34.090193372, -118.326784744)"
2322020066,11-118721,HAMLIN ESTATES,11735 W HAMLIN ST CA 91606,1,N. HOLLYWOOD,2,UNDERCONSTRUCTION,ACQUISITION + REHAB,30,UNDERCONSTRUCTION,89%,FAMILY,$0.00,$2936450.00,$3211916.00,$6148366.00,http://lahd.lacity.org/mpphotos/11-118721/Photo/Website/Hamlin150_1749.JPG,-999,"HAMPSTEAD HAMLIN PARTNERS, L.P.",-999,EDGEWOOD MANAGEMENT CORPORATION,(301) 562-1600,Nov 28 2014  5:25AM,-118.389300623,34.188841785,"(34.188841785, -118.389300623)"
2558034032,12-118770,DAY STREET APARTMENTS,"7647 W DAY ST 1-3  LOS ANGELES, CA 91042",1,TUJUNGA,2,COMPLETED,NEW CONSTRUCTION,46,COMPLETED,100%,SPECIAL NEEDS,$1745082.00,$12860088.00,$0.00,$14605170.00,http://lahd.lacity.org/mpphotos/12-118770/Photo/Website/Day%20Street.png,121,"LA FAMILY HOUSING CORP.,",2014,JOHN STEWART COMPANY,(213) 833-1860,Nov 28 2014  5:25AM,-118.299731019,34.254678888,"(34.254678888, -118.299731019)"
5148019011,12-118778,NEW PERSHING APARTMENTS,108 E 5TH ST 1-69 CA 90013,1,DOWNTOWN,14,UNDERCONSTRUCTION,REHAB,69,UNDERCONSTRUCTION,60%,SPECIAL NEEDS / HOMELESS,$3500000.00,$28113821.00,$0.00,$31613821.00,http://lahd.lacity.org/mpphotos/12-118778/Photo/Website/12-118778.jpg,264,SKID ROW HOUSING TRUST,-999,SRHT PROPERTY MANAGEMENT COMPANY,(213) 683-0522,Nov 28 2014  5:25AM,-118.248403384,34.046358842,"(34.046358842, -118.248403384)"
2125015003,12-118779,RIVERWALK AT RESEDA,"18425 W KITTRIDGE ST  RESEDA, CA 91335",1,RESEDA,3,COMPLETED,NEW CONSTRUCTION,77,COMPLETED,100%,FAMILY,$301059.00,$23698618.00,$0.00,$23999677.00,http://lahd.lacity.org/mpphotos/12-118779/Photo/Website/12-118779.JPG,195,ABODE COMMUNITY HOUSING,2014,ABODE COMMUNITIES (PROP MGMT DIVISION),(213) 225-2754,Nov 28 2014  5:25AM,-118.534582884,34.19033482,"(34.19033482, -118.534582884)"
5442002908,12-118780,RIO VISTA APARTMENTS,"1515 N SAN FERNANDO ROAD NORTHEAST ROADWAY 1-87  LOS ANGELES, CA 90031",1,ATWATER VILLAGE,1,COMPLETED,NEW CONSTRUCTION,87,COMPLETED,98%,FAMILY,$6022354.00,$23669584.00,$0.00,$29691938.00,http://lahd.lacity.org/mpphotos/12-118780/Photo/Website/DSCF7272.png,277,"MCCORMACK BARON SALAZAR, INC.",2014,"MCCORMACK BARON RAGAN MANAGEMENT SERVICES, INC.",(213) 236-2694,Nov 28 2014  5:25AM,-118.233773914,34.097285756,"(34.097285756, -118.233773914)"
6111025904,12-118781,SAGE PARK,"1302 W 177TH ST  LOS ANGELES, CA 90248",1,HARBOR GATEWAY,15,UNDERCONSTRUCTION,NEW CONSTRUCTION,90,UNDERCONSTRUCTION,93%,FAMILY,$3473070.00,$24597678.00,$0.00,$28070748.00,http://lahd.lacity.org/mpphotos/12-118781/Photo/Website/Sage%20Park%20-%20March%202014.png,279,BRIDGE HOUSING CORPORATION - SOCAL,-999,THE JOHN STEWART COMPANY,(213) 787-2700,Nov 28 2014  5:25AM,-118.298916901,33.869173389,"(33.869173389, -118.298916901)"
5149037010,12-118785,ROSSLYN HOTEL APARTMENTS,"112 W 5TH ST  LOS ANGELES, CA 90013",1,DOWNTOWN,14,UNDERCONSTRUCTION,REHAB,264,UNDERCONSTRUCTION,96%,SPECIAL NEEDS / HOMELESS & OTHER LOW INCOME POPULATION,$8138435.00,$27382725.00,$0.00,$35521160.00,http://lahd.lacity.org/mpphotos/12-118785/Photo/Website/12-118785.jpg,176,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,-999,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,(213) 229-9640,Nov 28 2014  5:25AM,-118.249017058,34.04686695,"(34.04686695, -118.249017058)"
5076019029,12-118854,FREEMAN VILLA,1229 S WESTMORELAND AVE CA 90006,1,PICO-UNION,1,COMPLETED,ACQUISITION + REHAB,41,COMPLETED,100%,SENIORS,$0.00,$3973637.00,$3886000.00,$7859637.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,"BLACKBRIAR DEVELOPMENT, LLC",2014,"EMP III, INC.",(323) 231-4174,Nov 28 2014  5:25AM,-118.289304793,34.048176694,"(34.048176694, -118.289304793)"
2604021032,12-118868,SEVEN PALMS APTS.,12831 N SAN FERNANDO ROAD CA 91342,1,SYLMAR,7,COMPLETED,ACQUISITION + REHAB,68,COMPLETED,100%,FAMILY,$0.00,$4707357.00,$5442000.00,$10149357.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,"SEVEN PALMS SYLMAR COGP, LLC",2013,VPM MANAGEMENT INC.,(949) 863-1500 x210,Nov 28 2014  5:25AM,-118.464653702,34.303064685,"(34.303064685, -118.464653702)"
5151004913,12-118869,PARCEL M-GRAND AVE.,225 S GRAND AVE CA 90012,1,DOWNTOWN,14,UNDERCONSTRUCTION,NEW CONSTRUCTION,271,UNDERCONSTRUCTION,90%,FAMILY,$0.00,$14195189.00,$102905000.00,$117100189.00,http://lahd.lacity.org/mpphotos/12-118869/Photo/Website/Parcel%20M-%20Grand%20Ave.png,1165,"RELATED CALIFORNIA URBAN HOUSING, LLC",-999,RELATED MANAGEMENT COMPANY,(949) 660-7272,Nov 28 2014  5:25AM,-118.250776826,34.053877734,"(34.053877734, -118.250776826)"
5154035003,12-118876,KNOB HILL APTS.,"2403 W 4TH ST  LOS ANGELES, CA 90057",1,WESTLAKE,1,COMPLETED,NEW CONSTRUCTION,39,COMPLETED,100%,SPECIAL NEEDS / SENIORS-HIV/AIDS,$1100000.00,$13788616.00,$0.00,$14888616.00,http://lahd.lacity.org/mpphotos/12-118876/Photo/Website/12-118876.jpg,139,"AFFORDABLE HOUSING CDC, INC.",2014,TELACU PROPERTY MANAGEMENT,(323) 485-5110,Nov 28 2014  5:25AM,-118.276759248,34.064150699,"(34.064150699, -118.276759248)"
5191012020,12-118877,BESWICK SENIOR APARTMENTS,"3553 E BESWICK ST  LOS ANGELES, CA 90023",1,BOYLE HEIGHTS,14,COMPLETED,NEW CONSTRUCTION,33,COMPLETED,100%,SENIORS,$2374632.00,$9212897.00,$0.00,$11587529.00,http://lahd.lacity.org/mpphotos/12-118877/Photo/Website/beswick%20sr%20png.png,93,EAST LA COMMUNITY CORPORATION,2014,THE JOHN STEWART COMPANY,(213) 787-2700,Nov 28 2014  5:25AM,-118.199310373,34.022231014,"(34.022231014, -118.199310373)"
5474022011,12-118878,EAGLE VISTA,4260 N EAGLE ROCK BLVD CA 90041,1,GLASSELL PARK,1,UNDERCONSTRUCTION,NEW CONSTRUCTION,56,UNDERCONSTRUCTION,43%,"SPECIAL NEEDS / DEVELOPMENTALLY DISABLED INDIVIDUALS, HOMELESS VET",$1773961.00,$15806726.00,$0.00,$17580687.00,http://lahd.lacity.org/mpphotos/12-118878/Photo/Website/Eagle%20Vista.png,159,WOMEN ORGANIZING RESOURCES KNOWLEDGE & SERVICES,-999,"COMMUNITY HOUSING MANAGEMENT SERVICES, INC.",(562) 597-6200,Nov 28 2014  5:25AM,-118.223419762,34.12242913,"(34.12242913, -118.223419762)"
2536015029,12-118879,MOONLIGHT VILLAS,12381 W OSBORNE ST CA 91331,1,PACOIMA,7,UNDERCONSTRUCTION,NEW CONSTRUCTION,27,UNDERCONSTRUCTION,44%,SPECIAL NEEDS,$2044211.00,$10243590.00,$0.00,$12287801.00,http://lahd.lacity.org/mpphotos/12-118879/Photo/Website/Moonlight%20Villas%20-%20April%202014.png,103,LOS ANGELES HOUSING PARTNERSHIP,-999,JOHN STEWART COMPANY,(213) 833-1860,Nov 28 2014  5:25AM,-118.402829054,34.26100684,"(34.26100684, -118.402829054)"
5548018027,12-118880,MICHAEL'S VILLAGE,7160 W SUNSET BLVD CA 90046,1,HOLLYWOOD,4,COMPLETED,REHAB,24,COMPLETED,57%,SPECIAL NEEDS,$1301307.00,$3677788.00,$0.00,$4979095.00,http://lahd.lacity.org/mpphotos/12-118880/Photo/Website/Michaels_Village.png,8,"STEP UP ON SECOND STREET, INC.",2014,BARKER MANAGEMENT INCORPORATED,(714) 533-3450,Nov 28 2014  5:25AM,-118.34615293,34.097780237,"(34.097780237, -118.34615293)"
2626005032,12-118939,LAUREL VILLAGE,"9700 N LAUREL CANYON BLVD  PACOIMA, CA 91331",1,PACOIMA,7,UNDERCONSTRUCTION,ACQUISITION + REHAB,80,UNDERCONSTRUCTION,5%,FAMILY,$0.00,$13426883.00,$9100000.00,$22526883.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,ABODE COMMUNITIES,-999,N/A,N/A,Nov 28 2014  5:25AM,-118.418396186,34.247446554,"(34.247446554, -118.418396186)"
2216002058,12-119044,HAZELTINE & WYANDOTTE,"7250 N HAZELTINE AVE  VAN NUYS, CA 91405",1,VALLEY GLEN,2,UNDERCONSTRUCTION,ACQUISITION + REHAB,35,UNDERCONSTRUCTION,85%,FAMILY,$0.00,$7193281.00,$10381000.00,$17574281.00,http://lahd.lacity.org/mpphotos/12-119044/Photo/Website/150_1637.png,-999,"INSITE DEVELOPMENT, LLC",-999,IRONWOOD COMPANY,(818) 789-5550,Nov 28 2014  5:25AM,-118.439816251,34.202921689,"(34.202921689, -118.439816251)"
2218023009,12-119044,HAZELTINE & WYANDOTTE (SITE 2),"14630 W WYANDOTTE ST  VAN NUYS, CA 91405",2,VAN NUYS,6,UNDERCONSTRUCTION,ACQUISITION + REHAB,73,UNDERCONSTRUCTION,85%,FAMILY,$0.00,$7193281.00,$10381000.00,$17574281.00,http://lahd.lacity.org/mpphotos/12-119044/Photo/Website%20Site2/150_1643.png,-999,"INSITE DEVELOPMENT, LLC",-999,IRONWOOD COMPANY,(818) 789-5550,Nov 28 2014  5:25AM,-118.452220735,34.202894909,"(34.202894909, -118.452220735)"
5183023003,13-119072,LINDA VISTA APARTMENTS (PHASE II),610 S ST LOUIS ST CA 90023,1,BOYLE HEIGHTS,14,UNDERCONSTRUCTION,REHAB,97,UNDERCONSTRUCTION,17%,SENIORS,$13635675.00,$20513952.00,$0.00,$34149627.00,http://lahd.lacity.org/mpphotos/13-119072/Photo/Website/150_1603.png,295,"AMCAL MULTI-HOUSING, INC.",-999,"FPI MANAGEMENT, INC",(916) 850-4465,Nov 28 2014  5:25AM,-118.217502482,34.038629359,"(34.038629359, -118.217502482)"
2221019117,13-119140,VISTAS APARTMENTS,15211 W SHERMAN WAY 1-99 CA 91405,1,VAN NUYS,6,COMPLETED,ACQUISITION + REHAB,84,UNDERCONSTRUCTION,100%,SENIORS,$0.00,$0.00,$10707645.00,$10707645.00,http://lahd.lacity.org/mpphotos/13-119140/Photo/Website/Vistas%20Apartmetns.png,-999,"RETIREMENT HOUSING FOUNDATION,",-999,N/A,N/A,Nov 28 2014  5:25AM,-118.464165218,34.201451202,"(34.201451202, -118.464165218)"
2219007027,13-119141,WEST VALLEY TOWERS,14650 W SHERMAN WAY CA 91405,1,VAN NUYS,6,COMPLETED,ACQUISITION + REHAB,97,UNDERCONSTRUCTION,100%,SENIORS,$0.00,$12527434.00,$10920000.00,$23447434.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,"RETIREMENT HOUSING FOUNDATION,",-999,N/A,N/A,Nov 28 2014  5:25AM,-118.452081145,34.200133774,"(34.200133774, -118.452081145)"
2103009036,13-119142,CORAL WOOD COURT,8025 N RESEDA BLVD CA 91335,1,RESEDA,12,COMPLETED,ACQUISITION + REHAB,106,COMPLETED,100%,FAMILY,$0.00,$13355261.00,$13000000.00,$26355261.00,http://lahd.lacity.org/mpphotos/13-119142/Photo/Website/Coralwood%20Court%20Apt.png,68,"COMMUNITY PRESERVATION PARTNERS, LLC",2014,"MCCORMACK BARON SALAZAR,",(818) 774-9264,Nov 28 2014  5:25AM,-118.536269313,34.216158621,"(34.216158621, -118.536269313)"
2263009024,13-119143,ORANGE WOOD COURT,5050 N SEPULVEDA BLVD CA 91403,1,SHERMAN OAKS,4,COMPLETED,ACQUISITION + REHAB,92,COMPLETED,99%,FAMILY,$0.00,$7321491.00,$9334100.00,$16655591.00,http://lahd.lacity.org/mpphotos/13-119143/Photo/Website/orangewood%20court.png,61,"COMMUNITY PRESERVATION PARTNERS, LLC",2014,PROFESSIONAL PROPERTY MANAGEMENT LLC,(815) 397-8827,Nov 28 2014  5:25AM,-118.465915532,34.162806861,"(34.162806861, -118.465915532)"
6120018084,13-119250,VERMONT VILLAS,16304 S VERMONT AVE CA 90247,1,HARBOR GATEWAY,15,UNDERCONSTRUCTION,NEW CONSTRUCTION,79,UNDERCONSTRUCTION,20%,SPECIAL NEEDS,$3872900.00,$17861000.00,$0.00,$21733900.00,"http://lahd.lacity.org/mpphotos/13-119250/Photo/Website/Vermont%20Villas%20-%20%20April%2017,%202014.png",187,"AHG VERMONT, LLC (AFFIRMED HOUSING GROUP)",-999,"SOLARI ENTERPRISES, INC.",(714) 282-2520,Nov 28 2014  5:25AM,-118.290500537,33.883320047,"(33.883320047, -118.290500537)"
5141025005,13-119320,THE SIX (FORMERLY CARONDELET APARTMENTS),811 S CARONDELET ST CA 90057,1,WESTLAKE,1,UNDERCONSTRUCTION,NEW CONSTRUCTION,52,UNDERCONSTRUCTION,19%,SPECIAL NEEDS / HOMELESS,$4277100.00,$11875978.00,$0.00,$16153078.00,http://lahd.lacity.org/mpphotos/13-119320/Photo/Website/IMG_9704_The%20Six.png,158,SKID ROW HOUSING TRUST,-999,SRHT PROPERTY MANAGEMENT COMPANY,(213) 683-0522 x131,Nov 28 2014  5:25AM,-118.282481362,34.056357635,"(34.056357635, -118.282481362)"
5518029006,13-119741,THE BERENDOS APTS.,226 S BERENDO ST CA 90004,1,WILSHIRE CENTER,13,UNDERCONSTRUCTION,ACQUISITION + REHAB,48,UNDERCONSTRUCTION,-999%,SPECIAL NEEDS / FORMERLY HOMELESS/MENTAL ILLNESS,$0.00,$0.00,$8115543.00,$8115543.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,A COMMUNITIY OF FRIENDS,-999,A COMMUNITIY OF FRIENDS,(213) 480-0809 x230,Nov 28 2014  5:25AM,-118.293985719,34.070032997,"(34.070032997, -118.293985719)"
5518022016,13-119741,THE BERENDOS APTS. (SITE 2),235 S BERENDO ST CA 90004,2,WILSHIRE CENTER,13,UNDERCONSTRUCTION,ACQUISITION + REHAB,24,UNDERCONSTRUCTION,-999%,SPECIAL NEEDS / FORMERLY HOMELESS/MENTAL ILLNESS,$0.00,$0.00,$8115543.00,$8115543.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,A COMMUNITIY OF FRIENDS,-999,A COMMUNITIY OF FRIENDS,(213) 480-0809 x230,Nov 28 2014  5:25AM,-118.294320385,34.069801321,"(34.069801321, -118.294320385)"
5092003023,14-121119,LDK SENIOR APARTMENTS,900 S CRENSHAW BLVD CA 90019,1,COUNTRY CLUB PARK,4,UNDERCONSTRUCTION,NEW CONSTRUCTION,32,UNDERCONSTRUCTION,-999%,SENIORS,$8687337.00,$17626515.00,$0.00,$26313852.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,"LDK SENIOR APARTMENTS, LP",-999,"LEVINE MANAGEMENT GROUP, INC.",(310) 358-3489,Nov 28 2014  5:25AM,-118.322019505,34.056122691,"(34.056122691, -118.322019505)"
5503024004,14-121119,LDK SENIOR APARTMENTS (SITE 2),540 S KINGSLEY DR CA 90020,2,KOREATOWN,10,UNDERCONSTRUCTION,NEW CONSTRUCTION,35,UNDERCONSTRUCTION,-999%,SENIORS,$8687337.00,$17626515.00,$0.00,$26313852.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,"LDK SENIOR APARTMENTS, LP",-999,"LEVINE MANAGEMENT GROUP, INC.",(310) 358-3489,Nov 28 2014  5:25AM,-118.302661426,34.064091965,"(34.064091965, -118.302661426)"
5119003027,910357,CENTRAL COURT APARTMENTS (CSP II),1316 E 21ST ST CA 90011,1,CENTRAL,9,COMPLETED,REHAB,7,COMPLETED,100%,SPECIAL NEEDS,$645283.00,$1087849.00,$0.00,$1733132.00,http://lahd.lacity.org/mpphotos/910357/Photo/Website/CD%209%20-%20Central%20Court.JPG,12,"A COMMUNITY OF FRIENDS,",2006,A COMMUNITY OF FRIENDS,(213) 480-0809,Nov 28 2014  5:25AM,-118.252005899,34.02190486,"(34.02190486, -118.252005899)"
